id_amc,QL,lisa_cat,lisa_rotulo,ano
7096,0.1479194424758966,3,Baixo-Baixo,1996
7097,0.0930944645488873,3,Baixo-Baixo,1996
7098,0.5200193042366864,0,Não Significativo,1996
7101,0.6424731103916511,3,Baixo-Baixo,1996
7107,0.2323638751537074,0,Não Significativo,1996
7109,0.2111737448559329,3,Baixo-Baixo,1996
7110,0.1817734079362953,3,Baixo-Baixo,1996
7111,0.0807828893707005,0,Não Significativo,1996
7112,0.9695398348731512,3,Baixo-Baixo,1996
7113,0.8955758619611447,0,Não Significativo,1996
7115,1.7288916643458994,3,Baixo-Baixo,1996
7116,0.022732206366417,0,Não Significativo,1996
7122,3.9996213351142234,0,Não Significativo,1996
7127,0.5463309575803195,0,Não Significativo,1996
7128,0.4964682832090878,3,Baixo-Baixo,1996
7130,0.0411178873728782,3,Baixo-Baixo,1996
7132,0.6594340235968084,0,Não Significativo,1996
7133,0.0913521977747146,3,Baixo-Baixo,1996
7135,0.2810390573351671,3,Baixo-Baixo,1996
7137,0.0610752477811801,3,Baixo-Baixo,1996
7140,0.1189114731138776,3,Baixo-Baixo,1996
7141,0.6300415530181875,3,Baixo-Baixo,1996
7143,0.4294176140289504,3,Baixo-Baixo,1996
7144,0.5997209167546225,3,Baixo-Baixo,1996
7145,0.6141207197964814,3,Baixo-Baixo,1996
7147,0.3370074441642152,0,Não Significativo,1996
7148,0.0649863195551832,3,Baixo-Baixo,1996
7149,0.0219132856025874,3,Baixo-Baixo,1996
7150,0.0499860031598025,0,Não Significativo,1996
7154,2.070410276695735,0,Não Significativo,1996
7158,0.0176380816641683,0,Não Significativo,1996
7159,0.1111238266063024,0,Não Significativo,1996
7160,0.1084738476290527,3,Baixo-Baixo,1996
7161,1.5486478705709203,0,Não Significativo,1996
8001,0.2732046957894777,0,Não Significativo,1996
8003,3.380208733911218,0,Não Significativo,1996
8007,1.904290299200854,0,Não Significativo,1996
8008,2.966969610771188,0,Não Significativo,1996
8009,2.856435448801281,0,Não Significativo,1996
8012,7.952084275709781,0,Não Significativo,1996
8016,0.9569702094801588,0,Não Significativo,1996
8017,0.1721049180564302,0,Não Significativo,1996
8019,0.0968669511861595,3,Baixo-Baixo,1996
8021,1.0747986416472284,0,Não Significativo,1996
8025,0.363332604785797,0,Não Significativo,1996
8026,3.029626390595199,0,Não Significativo,1996
8027,1.4401213644823148,0,Não Significativo,1996
8028,2.1581956724276345,0,Não Significativo,1996
8031,5.581540532140434,0,Não Significativo,1996
8033,1.0678473021377235,0,Não Significativo,1996
8035,0.1721049180564302,3,Baixo-Baixo,1996
8039,1.7293234554708607,0,Não Significativo,1996
8042,2.5165527896777458,0,Não Significativo,1996
8045,6.321860873410414,0,Não Significativo,1996
8047,0.0570951236091966,3,Baixo-Baixo,1996
8051,0.2431495800391656,3,Baixo-Baixo,1996
8054,2.196264252809669,0,Não Significativo,1996
8058,0.0989998014875061,3,Baixo-Baixo,1996
8059,0.5719599838589138,3,Baixo-Baixo,1996
8060,0.51672681702178,0,Não Significativo,1996
8061,0.092073194216196,0,Não Significativo,1996
8062,0.384842309634029,0,Não Significativo,1996
8064,0.0798149287140397,0,Não Significativo,1996
8071,0.2557103877283927,3,Baixo-Baixo,1996
8072,0.057155605731664,3,Baixo-Baixo,1996
8080,0.041567713259392,3,Baixo-Baixo,1996
8084,0.1063150577550558,3,Baixo-Baixo,1996
8087,0.1588639126378029,0,Não Significativo,1996
8089,1.665721492142134,0,Não Significativo,1996
8090,3.403020612468677,0,Não Significativo,1996
8091,0.460590539847361,0,Não Significativo,1996
9002,0.0320302118199411,0,Não Significativo,1996
9010,0.670709981072124,0,Não Significativo,1996
9011,0.9045245902881957,0,Não Significativo,1996
9012,0.2420140265914893,0,Não Significativo,1996
9013,0.1719525588867626,0,Não Significativo,1996
9021,0.4964002785130794,3,Baixo-Baixo,1996
9022,0.0072315898419368,0,Não Significativo,1996
9032,0.2286224229266562,3,Baixo-Baixo,1996
9033,0.0052762460209946,0,Não Significativo,1996
9040,0.072912015960393,0,Não Significativo,1996
9042,0.0491840399368193,0,Não Significativo,1996
9043,0.4419594857196285,3,Baixo-Baixo,1996
9044,0.0471324671855783,3,Baixo-Baixo,1996
9053,1.710545828982828,0,Não Significativo,1996
9054,1.1662604600718165,0,Não Significativo,1996
9055,1.856672120120126,0,Não Significativo,1996
9056,0.0726665209571594,0,Não Significativo,1996
9057,0.0247102779073464,0,Não Significativo,1996
9059,0.1107221256119246,0,Não Significativo,1996
9068,1.0845204384058464,3,Baixo-Baixo,1996
9069,0.2173472076162951,0,Não Significativo,1996
9072,4.389922547526336,0,Não Significativo,1996
10013,0.5775369999652962,2,Baixo-Alto,1996
10014,21.960350455196657,0,Não Significativo,1996
10017,0.3941190051913138,0,Não Significativo,1996
10024,33.25986481480944,1,Alto-Alto (Cluster),1996
10033,9.900539680409365,0,Não Significativo,1996
10034,11.284683254523578,1,Alto-Alto (Cluster),1996
10036,0.1334031198187436,0,Não Significativo,1996
10038,0.2771685603287704,0,Não Significativo,1996
10045,12.339645249106583,1,Alto-Alto (Cluster),1996
10046,0.981221037702948,0,Não Significativo,1996
10047,3.3982770029436917,2,Baixo-Alto,1996
10048,0.4196103057215102,2,Baixo-Alto,1996
10050,4.325277110520386,0,Não Significativo,1996
10051,0.3856675611915001,0,Não Significativo,1996
10052,4.53514541795671,0,Não Significativo,1996
10055,0.8586985434062206,0,Não Significativo,1996
10056,36.06414952570792,1,Alto-Alto (Cluster),1996
10061,10.596705429268251,1,Alto-Alto (Cluster),1996
10063,11.611257522606156,1,Alto-Alto (Cluster),1996
10071,3.3465212006119405,0,Não Significativo,1996
10076,19.25432300936629,1,Alto-Alto (Cluster),1996
10081,4.709678578227232,0,Não Significativo,1996
10082,6.53754111692739,1,Alto-Alto (Cluster),1996
10085,16.024985002032928,1,Alto-Alto (Cluster),1996
10086,0.420536958773896,0,Não Significativo,1996
10090,16.955098683527158,1,Alto-Alto (Cluster),1996
10101,0.5137032246183004,2,Baixo-Alto,1996
10102,9.414511808122954,1,Alto-Alto (Cluster),1996
10107,0.2917926457831765,0,Não Significativo,1996
10111,5.446321515211056,0,Não Significativo,1996
10113,0.2436253393017348,0,Não Significativo,1996
10115,13.775717058048729,1,Alto-Alto (Cluster),1996
10132,12.531256626085844,1,Alto-Alto (Cluster),1996
10136,9.824270176746332,0,Não Significativo,1996
10140,5.345243888517026,0,Não Significativo,1996
10141,0.9699755831135436,0,Não Significativo,1996
10147,0.9566470179200508,0,Não Significativo,1996
10148,16.418254667930988,0,Não Significativo,1996
10150,25.41046710079632,1,Alto-Alto (Cluster),1996
10157,1.7128537082759003,0,Não Significativo,1996
10170,8.16356603280937,1,Alto-Alto (Cluster),1996
10190,32.013399978958525,1,Alto-Alto (Cluster),1996
10192,30.009342138902834,1,Alto-Alto (Cluster),1996
10193,11.858217980371618,0,Não Significativo,1996
10197,6.430772959754903,0,Não Significativo,1996
10201,0.0611872213775128,0,Não Significativo,1996
10202,35.96992787379391,0,Não Significativo,1996
10203,9.080471028805116,1,Alto-Alto (Cluster),1996
10212,12.063698560243903,1,Alto-Alto (Cluster),1996
10213,5.77572436867342,1,Alto-Alto (Cluster),1996
10216,0.9623714879927598,0,Não Significativo,1996
10219,0.9038129085039588,2,Baixo-Alto,1996
10222,33.11244638910452,1,Alto-Alto (Cluster),1996
10223,10.274326514549402,0,Não Significativo,1996
10227,1.2510243215463266,0,Não Significativo,1996
10230,7.535599414900957,1,Alto-Alto (Cluster),1996
10234,17.27537333331354,0,Não Significativo,1996
10236,11.29288433247018,0,Não Significativo,1996
10237,9.890436282995706,0,Não Significativo,1996
10251,2.141067135344876,0,Não Significativo,1996
10253,20.93109080498397,1,Alto-Alto (Cluster),1996
10255,3.197326922115014,0,Não Significativo,1996
10256,0.1054115303520384,0,Não Significativo,1996
10258,0.1477406676086825,0,Não Significativo,1996
10263,25.95905231454409,1,Alto-Alto (Cluster),1996
10277,4.822977467322206,1,Alto-Alto (Cluster),1996
10278,10.889502431758848,1,Alto-Alto (Cluster),1996
10279,3.2865923945598494,0,Não Significativo,1996
10295,0.5800748959293518,0,Não Significativo,1996
10307,22.19776570844614,1,Alto-Alto (Cluster),1996
10308,11.163081064280869,0,Não Significativo,1996
10315,40.720673064672354,1,Alto-Alto (Cluster),1996
10329,12.346464969133804,1,Alto-Alto (Cluster),1996
10334,0.341403550031142,2,Baixo-Alto,1996
11031,0.0095309824784827,0,Não Significativo,1996
11037,0.0640414146120959,0,Não Significativo,1996
11041,1.567790345280904,0,Não Significativo,1996
11069,0.1985257670875788,0,Não Significativo,1996
11078,0.8131247352978805,3,Baixo-Baixo,1996
11102,0.0189514899229683,0,Não Significativo,1996
11103,0.3597172826059373,0,Não Significativo,1996
11107,10.926466547325004,0,Não Significativo,1996
11123,0.0997778859189844,3,Baixo-Baixo,1996
11127,6.649710604909864,1,Alto-Alto (Cluster),1996
11134,13.964193921769589,0,Não Significativo,1996
11136,3.5371052903990887,0,Não Significativo,1996
11144,0.0686885955578495,0,Não Significativo,1996
11155,3.1437077472427637,2,Baixo-Alto,1996
11167,38.59849952610962,1,Alto-Alto (Cluster),1996
11171,25.63213263988097,0,Não Significativo,1996
11174,0.2790770266070217,0,Não Significativo,1996
11175,0.0308102397274388,0,Não Significativo,1996
11179,0.0360661041515313,0,Não Significativo,1996
11203,0.203098656283357,0,Não Significativo,1996
11229,0.2171880150367544,0,Não Significativo,1996
11261,5.772231567777152,1,Alto-Alto (Cluster),1996
11266,0.5056755812274275,0,Não Significativo,1996
11282,0.9936444164031468,3,Baixo-Baixo,1996
11284,0.6951670213046862,0,Não Significativo,1996
11292,0.0047134525911322,0,Não Significativo,1996
11295,10.014606872895133,1,Alto-Alto (Cluster),1996
11296,0.7115973421691351,0,Não Significativo,1996
11303,15.893689060513587,0,Não Significativo,1996
11315,2.219816816851715,0,Não Significativo,1996
11320,0.9165130433905092,0,Não Significativo,1996
11339,20.872298572801107,0,Não Significativo,1996
11365,6.958928436460559,0,Não Significativo,1996
11372,0.8397648530846827,0,Não Significativo,1996
11376,1.7329173640312576,0,Não Significativo,1996
11404,0.0316413862366237,3,Baixo-Baixo,1996
11443,0.1261365092009137,0,Não Significativo,1996
11444,1.3789742951242523,0,Não Significativo,1996
11448,0.4316391344855269,0,Não Significativo,1996
11467,22.440901577770312,1,Alto-Alto (Cluster),1996
11499,0.501952354347503,0,Não Significativo,1996
11500,0.8473444413941368,0,Não Significativo,1996
11530,16.441875315092187,4,Alto-Baixo,1996
11533,0.4276100971259403,0,Não Significativo,1996
11534,0.3126732256066925,0,Não Significativo,1996
11542,0.0287836179304832,0,Não Significativo,1996
11560,1.413418402305908,0,Não Significativo,1996
11608,1.0625689853308924,0,Não Significativo,1996
11622,1.1132371075108156,0,Não Significativo,1996
11700,0.3454620546668215,3,Baixo-Baixo,1996
11703,2.008558094395193,0,Não Significativo,1996
11715,0.03385936103589,0,Não Significativo,1996
13001,3.8677341799778393,0,Não Significativo,1996
13003,12.369968452889342,0,Não Significativo,1996
13010,11.66592255366289,1,Alto-Alto (Cluster),1996
13012,0.8908960464097562,0,Não Significativo,1996
13013,0.4866281110321611,0,Não Significativo,1996
13015,33.04586914908683,0,Não Significativo,1996
13016,13.29483987121746,1,Alto-Alto (Cluster),1996
13021,2.813814436020384,0,Não Significativo,1996
13024,4.737040545275756,0,Não Significativo,1996
13027,9.174516016392776,0,Não Significativo,1996
13029,15.259969401003476,0,Não Significativo,1996
13032,2.9384471785660145,0,Não Significativo,1996
13034,0.7599280536717022,0,Não Significativo,1996
13037,0.1578059074913939,0,Não Significativo,1996
13038,0.4438053175917761,0,Não Significativo,1996
13039,0.1853483057735859,0,Não Significativo,1996
13040,3.5559023601070425,0,Não Significativo,1996
13044,2.115878110223171,0,Não Significativo,1996
13046,19.52865784254581,1,Alto-Alto (Cluster),1996
13049,5.484614161188397,1,Alto-Alto (Cluster),1996
13051,0.182588466364436,0,Não Significativo,1996
13057,3.28421080586814,0,Não Significativo,1996
13058,0.97921763721762,0,Não Significativo,1996
13061,1.944504826257827,0,Não Significativo,1996
13069,1.5553442436059632,0,Não Significativo,1996
13071,3.5831448844443403,0,Não Significativo,1996
13072,1.368322015342497,0,Não Significativo,1996
13074,0.1040395137113206,0,Não Significativo,1996
13075,0.9500985413092884,0,Não Significativo,1996
13081,1.067708940844806,0,Não Significativo,1996
13082,2.6065165125937613,0,Não Significativo,1996
13086,1.6349967215360868,0,Não Significativo,1996
13087,1.1914078862952493,0,Não Significativo,1996
13091,15.384913547388326,0,Não Significativo,1996
13092,0.541715781231836,0,Não Significativo,1996
13098,0.6587898877984232,0,Não Significativo,1996
13099,7.340801606896717,1,Alto-Alto (Cluster),1996
13101,3.8578574328379576,1,Alto-Alto (Cluster),1996
13109,0.1522966390817609,3,Baixo-Baixo,1996
13112,0.0695411496909158,3,Baixo-Baixo,1996
13114,0.0487397396663874,3,Baixo-Baixo,1996
13120,8.740548511356439,1,Alto-Alto (Cluster),1996
13121,6.015876438822675,0,Não Significativo,1996
13123,4.144749935751219,1,Alto-Alto (Cluster),1996
13131,2.150549275005393,0,Não Significativo,1996
13132,4.330827436309635,0,Não Significativo,1996
13133,4.893423889959266,0,Não Significativo,1996
13134,2.0430423749314954,0,Não Significativo,1996
13138,0.1950646847819626,0,Não Significativo,1996
13140,4.55315542706252,1,Alto-Alto (Cluster),1996
13148,0.6769748031454311,0,Não Significativo,1996
13150,29.017756940203487,1,Alto-Alto (Cluster),1996
13154,9.203393059392898,1,Alto-Alto (Cluster),1996
13155,5.208001140028076,0,Não Significativo,1996
13156,15.684561572875252,1,Alto-Alto (Cluster),1996
13158,0.147821621399153,0,Não Significativo,1996
13164,17.09800493109633,1,Alto-Alto (Cluster),1996
13165,0.8060488038945414,0,Não Significativo,1996
13166,0.5798234553129459,0,Não Significativo,1996
13167,2.0184563842848378,2,Baixo-Alto,1996
13168,17.984963936896953,0,Não Significativo,1996
13169,6.722553193654561,1,Alto-Alto (Cluster),1996
13170,1.4430300029604404,0,Não Significativo,1996
13171,2.520686679423429,2,Baixo-Alto,1996
13172,0.2313674605947292,0,Não Significativo,1996
13175,17.007520244674293,1,Alto-Alto (Cluster),1996
13176,15.09227742956388,1,Alto-Alto (Cluster),1996
13177,6.465833273773794,0,Não Significativo,1996
13182,10.354510218402806,0,Não Significativo,1996
13184,21.594296322174728,1,Alto-Alto (Cluster),1996
13185,5.434618433792392,1,Alto-Alto (Cluster),1996
13187,1.0878002381187672,0,Não Significativo,1996
13190,0.4613993954949512,0,Não Significativo,1996
13191,0.0114311211463328,0,Não Significativo,1996
13193,1.8449270579822483,0,Não Significativo,1996
13194,2.831840570490104,0,Não Significativo,1996
13196,5.819084287275145,1,Alto-Alto (Cluster),1996
13198,1.7670613031391156,0,Não Significativo,1996
13206,2.951042396209163,0,Não Significativo,1996
13208,2.6290500567925443,0,Não Significativo,1996
13209,0.0688859135789222,0,Não Significativo,1996
13210,4.388806654657111,0,Não Significativo,1996
13211,0.3129029101721874,0,Não Significativo,1996
13213,0.4572448458533124,0,Não Significativo,1996
13214,0.0044057397469228,3,Baixo-Baixo,1996
13215,3.4129028747418024,0,Não Significativo,1996
13218,0.0877315313994973,0,Não Significativo,1996
13220,0.4397779585721691,0,Não Significativo,1996
13223,1.141811527418707,0,Não Significativo,1996
13225,17.722409718840062,0,Não Significativo,1996
13226,6.984452014328913,1,Alto-Alto (Cluster),1996
13227,0.8888779540476254,0,Não Significativo,1996
13228,0.1363530245405379,0,Não Significativo,1996
13236,22.369358130468846,1,Alto-Alto (Cluster),1996
13238,0.5970112510173263,0,Não Significativo,1996
13240,1.7168506091649616,0,Não Significativo,1996
13243,0.551864203490055,0,Não Significativo,1996
13245,0.3310116062005574,0,Não Significativo,1996
13257,1.7555821630376636,0,Não Significativo,1996
13260,4.1503762931300665,0,Não Significativo,1996
13261,4.283267410216263,0,Não Significativo,1996
13262,0.7752935290461583,0,Não Significativo,1996
13265,9.650220694748436,1,Alto-Alto (Cluster),1996
13270,0.0637809913358995,0,Não Significativo,1996
13273,0.2141067135344875,0,Não Significativo,1996
13274,0.3820626809990855,0,Não Significativo,1996
13278,7.495113765790543,1,Alto-Alto (Cluster),1996
13283,0.334920600187483,0,Não Significativo,1996
13285,8.285322431125243,0,Não Significativo,1996
13288,1.3836952934866864,0,Não Significativo,1996
13289,5.811950610139599,1,Alto-Alto (Cluster),1996
13291,5.437904838811819,0,Não Significativo,1996
13294,1.1500154560005158,0,Não Significativo,1996
13296,0.2869941053760152,0,Não Significativo,1996
13298,9.199470044448567,1,Alto-Alto (Cluster),1996
13299,19.166924266675263,0,Não Significativo,1996
13300,3.610748017923863,2,Baixo-Alto,1996
13302,0.4084397563261988,0,Não Significativo,1996
13303,11.87050204595902,1,Alto-Alto (Cluster),1996
13304,0.0486116601642983,0,Não Significativo,1996
13305,12.701245718147566,0,Não Significativo,1996
13307,14.94135465526824,1,Alto-Alto (Cluster),1996
13308,15.349898096924855,0,Não Significativo,1996
13312,18.228003990098266,0,Não Significativo,1996
13313,12.40817749575106,1,Alto-Alto (Cluster),1996
13314,1.803649678485368,0,Não Significativo,1996
13317,14.681603213793434,0,Não Significativo,1996
13318,2.1823469789951813,0,Não Significativo,1996
13319,9.897962215577206,1,Alto-Alto (Cluster),1996
13322,0.2354823428726278,0,Não Significativo,1996
13324,2.355251734188033,0,Não Significativo,1996
13325,3.721027021426956,0,Não Significativo,1996
13327,22.943781154066077,1,Alto-Alto (Cluster),1996
13333,19.091279083804604,1,Alto-Alto (Cluster),1996
13336,0.1419243098922162,0,Não Significativo,1996
13338,0.2435886763462341,0,Não Significativo,1996
13339,20.14503793453993,0,Não Significativo,1996
13343,12.802855683892748,1,Alto-Alto (Cluster),1996
13346,8.519193443793293,1,Alto-Alto (Cluster),1996
13349,19.26960421810388,1,Alto-Alto (Cluster),1996
13350,3.3282661158068385,0,Não Significativo,1996
13352,9.750884062173046,0,Não Significativo,1996
13354,0.2922800206429624,0,Não Significativo,1996
13355,0.1579938266784505,0,Não Significativo,1996
13357,0.7563063051680805,0,Não Significativo,1996
13361,0.1110182959067713,0,Não Significativo,1996
13365,1.9345604808422685,0,Não Significativo,1996
13367,24.137714757414333,1,Alto-Alto (Cluster),1996
13368,16.179995544989264,0,Não Significativo,1996
13369,0.6072582083364193,0,Não Significativo,1996
13371,25.086323087946397,1,Alto-Alto (Cluster),1996
13373,34.360746889966286,1,Alto-Alto (Cluster),1996
13374,0.0395970143921113,0,Não Significativo,1996
13377,1.2454961175136396,0,Não Significativo,1996
13378,0.9350934455925626,0,Não Significativo,1996
13381,12.898751641784289,1,Alto-Alto (Cluster),1996
13383,26.894182183415356,1,Alto-Alto (Cluster),1996
13385,3.151601211244796,0,Não Significativo,1996
13386,0.2566683323336665,0,Não Significativo,1996
13388,13.119730531474982,1,Alto-Alto (Cluster),1996
13392,0.0575825953155718,0,Não Significativo,1996
13395,12.50113341304237,0,Não Significativo,1996
13401,17.423538797854963,1,Alto-Alto (Cluster),1996
13406,1.1847802329971644,0,Não Significativo,1996
13409,12.826044012050126,1,Alto-Alto (Cluster),1996
13410,2.796103083975266,0,Não Significativo,1996
13412,0.0302720545038474,0,Não Significativo,1996
13413,15.63003818386178,0,Não Significativo,1996
13414,0.1462271445896549,3,Baixo-Baixo,1996
13416,0.694698177820054,0,Não Significativo,1996
13420,1.9384991069709288,0,Não Significativo,1996
13421,17.138612692807683,0,Não Significativo,1996
13424,2.802851522633292,0,Não Significativo,1996
13430,19.21470506078734,1,Alto-Alto (Cluster),1996
13431,6.884196722257207,1,Alto-Alto (Cluster),1996
13432,11.90728646856626,1,Alto-Alto (Cluster),1996
13433,2.4477267833754768,0,Não Significativo,1996
13435,0.9883658510842804,0,Não Significativo,1996
13440,2.655696069435153,0,Não Significativo,1996
13442,3.917244724505642,1,Alto-Alto (Cluster),1996
13443,4.303004220613361,0,Não Significativo,1996
13448,1.6170854304568365,0,Não Significativo,1996
13449,0.6511797287497173,0,Não Significativo,1996
13450,16.121979624708427,1,Alto-Alto (Cluster),1996
13455,3.14911819906756,0,Não Significativo,1996
13456,0.1096287626192516,0,Não Significativo,1996
13457,0.0632036998953817,0,Não Significativo,1996
13459,13.219609474092966,0,Não Significativo,1996
13461,1.1476711898046448,0,Não Significativo,1996
13462,4.105263507335175,0,Não Significativo,1996
13463,7.262576575751995,0,Não Significativo,1996
13464,8.40091737029052,0,Não Significativo,1996
13465,0.5462864510026074,0,Não Significativo,1996
13468,2.340776217383552,0,Não Significativo,1996
13471,0.773546835995568,3,Baixo-Baixo,1996
13472,13.375035153864864,1,Alto-Alto (Cluster),1996
13474,24.29558689085491,1,Alto-Alto (Cluster),1996
13475,0.4422532115630398,0,Não Significativo,1996
13477,1.253792993277092,0,Não Significativo,1996
13478,7.1239954440801,0,Não Significativo,1996
13479,0.5048511009167808,0,Não Significativo,1996
13481,5.557952405221721,0,Não Significativo,1996
13486,3.396950166465321,2,Baixo-Alto,1996
13487,10.719514929276327,1,Alto-Alto (Cluster),1996
13489,20.450369606073604,1,Alto-Alto (Cluster),1996
13490,0.3979812883823351,0,Não Significativo,1996
13491,0.1487385025794372,0,Não Significativo,1996
13494,4.7853562581544,0,Não Significativo,1996
13497,11.561762530862326,1,Alto-Alto (Cluster),1996
13498,0.587530582330572,0,Não Significativo,1996
13503,2.7347780432029163,0,Não Significativo,1996
13504,18.35722709729844,0,Não Significativo,1996
13505,27.38826995466541,1,Alto-Alto (Cluster),1996
13507,0.0320416246871493,0,Não Significativo,1996
13515,0.4298167116282232,0,Não Significativo,1996
13518,0.0874911575995322,0,Não Significativo,1996
13521,0.865008285542138,0,Não Significativo,1996
13522,5.859762686207027,0,Não Significativo,1996
13532,1.3267596346891195,2,Baixo-Alto,1996
13536,2.1932882849874336,0,Não Significativo,1996
13537,1.4543097523097268,0,Não Significativo,1996
13539,0.1834420461051963,0,Não Significativo,1996
13541,2.333689092157909,0,Não Significativo,1996
13545,0.1507400590725205,0,Não Significativo,1996
13546,10.09550990220827,1,Alto-Alto (Cluster),1996
13548,0.592910899018581,0,Não Significativo,1996
13553,9.852975129782845,1,Alto-Alto (Cluster),1996
13554,16.04606447901587,0,Não Significativo,1996
13558,1.1832213116379575,0,Não Significativo,1996
13561,21.092608213718087,1,Alto-Alto (Cluster),1996
13563,0.1490947132428246,0,Não Significativo,1996
13564,2.8451764617334585,0,Não Significativo,1996
14001,4.350323871049454,0,Não Significativo,1996
14005,3.675582972525973,0,Não Significativo,1996
14006,19.46268642469811,1,Alto-Alto (Cluster),1996
14007,6.555055980352053,0,Não Significativo,1996
14008,24.58651749723143,1,Alto-Alto (Cluster),1996
14009,0.1532422451073648,0,Não Significativo,1996
14010,5.69544952259228,0,Não Significativo,1996
14012,0.9728739040862304,0,Não Significativo,1996
14013,0.6004550782063011,0,Não Significativo,1996
14014,3.055248322858653,0,Não Significativo,1996
14017,0.132404642480223,0,Não Significativo,1996
14018,0.0903555143026607,0,Não Significativo,1996
14020,3.650997119776079,0,Não Significativo,1996
14021,1.3374206311133634,0,Não Significativo,1996
14023,2.6283559923368505,0,Não Significativo,1996
14024,1.8138949969162048,0,Não Significativo,1996
14025,4.018344958770466,0,Não Significativo,1996
14026,1.2828076987800965,0,Não Significativo,1996
14028,3.446373501037741,0,Não Significativo,1996
14029,10.734621598744765,0,Não Significativo,1996
14031,0.9138162825080188,0,Não Significativo,1996
14033,1.6258469335980887,3,Baixo-Baixo,1996
14035,0.8346336423650841,0,Não Significativo,1996
14037,0.2299540778975317,0,Não Significativo,1996
14038,1.53331011547988,3,Baixo-Baixo,1996
14040,1.611589105479488,0,Não Significativo,1996
14042,7.00349062963277,0,Não Significativo,1996
14043,16.63807236453022,0,Não Significativo,1996
14044,0.1827736473648056,0,Não Significativo,1996
14045,21.0528547888288,1,Alto-Alto (Cluster),1996
14046,0.0777112081386876,3,Baixo-Baixo,1996
14047,0.2024827063198306,3,Baixo-Baixo,1996
14048,0.0147673273818148,0,Não Significativo,1996
14049,4.480186980876099,0,Não Significativo,1996
14050,1.5930386578950628,0,Não Significativo,1996
14051,0.0035439438851343,0,Não Significativo,1996
14053,0.03720084565098,0,Não Significativo,1996
14056,0.1606490972627841,0,Não Significativo,1996
14057,0.0762213159522181,0,Não Significativo,1996
14058,0.1437876873752554,0,Não Significativo,1996
14061,0.2636661922659595,3,Baixo-Baixo,1996
14062,2.325838460269828,0,Não Significativo,1996
14064,2.303795551267757,0,Não Significativo,1996
14066,1.1621768806536896,0,Não Significativo,1996
14067,3.9383132708533473,0,Não Significativo,1996
14070,5.812590451962672,1,Alto-Alto (Cluster),1996
14071,0.612288831260677,0,Não Significativo,1996
14074,0.0758070247712519,0,Não Significativo,1996
14077,16.356575932909518,1,Alto-Alto (Cluster),1996
14078,8.738497192329945,0,Não Significativo,1996
14080,0.9767064440010416,0,Não Significativo,1996
14083,2.153514119992868,0,Não Significativo,1996
14084,1.2710637733107817,0,Não Significativo,1996
14085,22.646334443102145,1,Alto-Alto (Cluster),1996
14086,0.0075010276394676,0,Não Significativo,1996
14088,0.4572254718926389,0,Não Significativo,1996
14089,20.38597927356078,1,Alto-Alto (Cluster),1996
14090,0.070042637840721,0,Não Significativo,1996
14091,0.0658773800526127,3,Baixo-Baixo,1996
14093,1.807101639592517,0,Não Significativo,1996
14095,0.1804310282377355,0,Não Significativo,1996
14098,0.573124459350527,0,Não Significativo,1996
14099,8.913253052426905,0,Não Significativo,1996
14100,5.792913538853029,1,Alto-Alto (Cluster),1996
14101,0.031160780716541,0,Não Significativo,1996
14104,11.006296953105828,0,Não Significativo,1996
14105,8.264120586959258,0,Não Significativo,1996
14106,0.1030656959134495,0,Não Significativo,1996
14107,3.165920985934543,0,Não Significativo,1996
14110,0.0283898404686613,0,Não Significativo,1996
14111,1.947830029266818,0,Não Significativo,1996
14112,9.879837767980016,0,Não Significativo,1996
14116,0.134894255269189,0,Não Significativo,1996
14117,0.0216555857157097,0,Não Significativo,1996
14118,3.620439442818597,0,Não Significativo,1996
14121,20.415364468910056,1,Alto-Alto (Cluster),1996
14122,4.301479549085107,0,Não Significativo,1996
14125,5.481549508350184,0,Não Significativo,1996
14126,20.151485105518415,1,Alto-Alto (Cluster),1996
14127,0.0941644625083737,0,Não Significativo,1996
14128,0.4149950657165228,0,Não Significativo,1996
14129,0.1637775977740737,0,Não Significativo,1996
14132,4.708509871891477,0,Não Significativo,1996
14134,12.378914746620987,1,Alto-Alto (Cluster),1996
14137,0.022189961674148,0,Não Significativo,1996
14138,1.2384443414848707,0,Não Significativo,1996
14140,3.2890410884327945,0,Não Significativo,1996
14141,5.870532686021985,0,Não Significativo,1996
14143,2.179848837547271,0,Não Significativo,1996
14144,5.757747458677549,0,Não Significativo,1996
14145,23.018298554049004,1,Alto-Alto (Cluster),1996
14146,1.621379937644183,0,Não Significativo,1996
14149,1.3548633315615202,0,Não Significativo,1996
14150,0.148004092197753,0,Não Significativo,1996
14151,7.297429843416332,0,Não Significativo,1996
14153,0.0068902627909343,0,Não Significativo,1996
14154,0.2416179177096856,0,Não Significativo,1996
14155,5.331511048487239,1,Alto-Alto (Cluster),1996
14156,7.0827600101548684,0,Não Significativo,1996
14157,0.2889475494446625,0,Não Significativo,1996
14158,5.041040986692285,1,Alto-Alto (Cluster),1996
14160,0.5469964856421907,0,Não Significativo,1996
14161,0.6445453567159343,0,Não Significativo,1996
14162,0.2883643473100417,0,Não Significativo,1996
14163,0.0263769311071395,0,Não Significativo,1996
14164,0.0073119517293252,0,Não Significativo,1996
14165,0.8787441662978968,0,Não Significativo,1996
14166,19.285347358804945,1,Alto-Alto (Cluster),1996
14167,0.1347053772674161,0,Não Significativo,1996
