id_amc,ql,rendimento_kg_ha,tipologia,ano
13064,0.0,0.0,Não especializado,2005
13065,0.0,0.0,Não especializado,2005
13066,0.0,0.0,Não especializado,2005
13067,0.01269029938768665,750.0,Não especializado,2005
13068,0.0,0.0,Não especializado,2005
13069,0.7425013017733411,2500.0,Não especializado,2005
13070,0.0,0.0,Não especializado,2005
13071,0.8999473609445555,3087.5,Não especializado,2005
13072,0.20261021055623357,3000.0,Não especializado,2005
13073,0.0,0.0,Não especializado,2005
13074,0.08523655111266425,2020.0,Não especializado,2005
13075,0.0,0.0,Não especializado,2005
13076,0.0,0.0,Não especializado,2005
13077,0.0,0.0,Não especializado,2005
13078,0.0,0.0,Não especializado,2005
13079,0.0,0.0,Não especializado,2005
13080,0.0,0.0,Não especializado,2005
13081,1.5727439843073165,1488.888888888889,Baixa espec. / Alta produt.,2005
13082,1.5868843161059192,2230.508474576271,Baixa espec. / Alta produt.,2005
13083,0.0,0.0,Não especializado,2005
13084,0.0,0.0,Não especializado,2005
13085,0.0,0.0,Não especializado,2005
13086,0.04057707430967756,2000.0,Não especializado,2005
13087,0.40043018658110324,2446.153846153846,Não especializado,2005
13088,0.0,0.0,Não especializado,2005
13089,0.0,0.0,Não especializado,2005
13090,0.0,0.0,Não especializado,2005
13091,0.2768213624153111,2000.0,Não especializado,2005
13092,0.0,0.0,Não especializado,2005
13093,0.0,0.0,Não especializado,2005
13094,0.0,0.0,Não especializado,2005
13095,0.0,0.0,Não especializado,2005
13096,0.0,0.0,Não especializado,2005
13097,0.0,0.0,Não especializado,2005
13098,0.0,0.0,Não especializado,2005
13099,1.9431745826846543,1500.0,Baixa espec. / Alta produt.,2005
13100,0.0,0.0,Não especializado,2005
13101,3.4227416049365256,1860.0,Alta espec. / Alta produt.,2005
13102,0.0,0.0,Não especializado,2005
13103,0.0,0.0,Não especializado,2005
13104,0.0,0.0,Não especializado,2005
13105,0.0,0.0,Não especializado,2005
13106,0.0,0.0,Não especializado,2005
13107,0.0,0.0,Não especializado,2005
13108,0.0,0.0,Não especializado,2005
13109,0.0,0.0,Não especializado,2005
13110,0.0,0.0,Não especializado,2005
13111,0.0,0.0,Não especializado,2005
13112,0.0,0.0,Não especializado,2005
13113,0.0,0.0,Não especializado,2005
13114,0.0,0.0,Não especializado,2005
13115,0.0,0.0,Não especializado,2005
13116,0.0,0.0,Não especializado,2005
13117,0.0,0.0,Não especializado,2005
13118,0.0,0.0,Não especializado,2005
13119,0.0,0.0,Não especializado,2005
13120,17.409799577584348,2113.5021097046415,Alta espec. / Alta produt.,2005
13121,0.8003519588794499,2038.8349514563106,Não especializado,2005
13122,0.0,0.0,Não especializado,2005
13123,4.806439551660508,1875.5555555555557,Alta espec. / Alta produt.,2005
13124,0.0,0.0,Não especializado,2005
13125,0.0,0.0,Não especializado,2005
13126,0.0,0.0,Não especializado,2005
13127,0.0,0.0,Não especializado,2005
13128,0.0,0.0,Não especializado,2005
13129,0.0,0.0,Não especializado,2005
13130,0.0,0.0,Não especializado,2005
13131,2.201746978310882,2776.8595041322315,Baixa espec. / Alta produt.,2005
13132,0.0,0.0,Não especializado,2005
13133,0.7068031587105665,1800.0,Não especializado,2005
13134,5.52975881360644,2780.9523809523807,Alta espec. / Alta produt.,2005
13135,0.0,0.0,Não especializado,2005
13136,0.0,0.0,Não especializado,2005
13137,0.0,0.0,Não especializado,2005
13138,0.0,0.0,Não especializado,2005
13139,0.0,0.0,Não especializado,2005
13140,9.385838445034317,1875.0,Alta espec. / Alta produt.,2005
13141,0.0,0.0,Não especializado,2005
13142,0.0,0.0,Não especializado,2005
13143,0.0,0.0,Não especializado,2005
13144,0.0,0.0,Não especializado,2005
13145,0.0,0.0,Não especializado,2005
13146,0.0,0.0,Não especializado,2005
13147,0.0,0.0,Não especializado,2005
13148,0.0,0.0,Não especializado,2005
13150,18.794384563725977,1307.6923076923076,Alta espec. / Alta produt.,2005
13151,0.0,0.0,Não especializado,2005
13152,0.0,0.0,Não especializado,2005
13153,0.0,0.0,Não especializado,2005
13154,39.83766984447899,1400.0,Alta espec. / Alta produt.,2005
13155,0.6272551235134901,1800.0,Não especializado,2005
13156,1.732072601933869,1900.0,Baixa espec. / Alta produt.,2005
13157,0.0,0.0,Não especializado,2005
13158,0.0,0.0,Não especializado,2005
13159,0.0,0.0,Não especializado,2005
13160,0.0,0.0,Não especializado,2005
13161,0.0,0.0,Não especializado,2005
13162,0.0,0.0,Não especializado,2005
13163,0.0,0.0,Não especializado,2005
13164,4.051593663556323,1100.0,Alta espec. / Baixa produt.,2005
13165,0.0,0.0,Não especializado,2005
13166,0.10049021233787689,2250.0,Não especializado,2005
13167,1.7558228628810526,1483.3333333333333,Baixa espec. / Alta produt.,2005
13168,20.17844059065731,1500.0,Alta espec. / Alta produt.,2005
13169,3.1826745072012343,1422.829581993569,Alta espec. / Alta produt.,2005
13170,0.0,0.0,Não especializado,2005
13171,2.9827876414303978,1500.0,Alta espec. / Alta produt.,2005
13172,0.0,0.0,Não especializado,2005
13173,0.0,0.0,Não especializado,2005
13174,0.0,0.0,Não especializado,2005
13175,0.0,0.0,Não especializado,2005
13176,15.929327639543112,1467.5675675675675,Alta espec. / Alta produt.,2005
13177,1.30640058809068,2250.0,Baixa espec. / Alta produt.,2005
13178,0.0,0.0,Não especializado,2005
13179,0.0,0.0,Não especializado,2005
13180,0.0,0.0,Não especializado,2005
13181,0.0,0.0,Não especializado,2005
13182,1.2536329671339543,2400.0,Baixa espec. / Alta produt.,2005
13183,1.3309696661053658,900.0,Baixa espec. / Baixa produt.,2005
13184,20.870838061905353,1680.0,Alta espec. / Alta produt.,2005
13185,6.991982096499933,1936.842105263158,Alta espec. / Alta produt.,2005
13186,0.0,0.0,Não especializado,2005
13187,0.7055559208404506,3000.0,Não especializado,2005
13188,0.0,0.0,Não especializado,2005
13189,0.0,0.0,Não especializado,2005
13190,0.18744355274840802,3000.0,Não especializado,2005
13191,0.0,0.0,Não especializado,2005
13192,0.0,0.0,Não especializado,2005
13193,1.0970822843239336,2550.0,Baixa espec. / Alta produt.,2005
13194,1.2950005367267354,1348.0,Baixa espec. / Alta produt.,2005
13195,0.0,0.0,Não especializado,2005
13196,4.248702938742553,1710.1010101010102,Alta espec. / Alta produt.,2005
13197,0.0,0.0,Não especializado,2005
13198,0.25734928840102705,1800.0,Não especializado,2005
13199,0.0,0.0,Não especializado,2005
13200,0.0,0.0,Não especializado,2005
13201,0.0,0.0,Não especializado,2005
13202,0.0,0.0,Não especializado,2005
13203,0.0,0.0,Não especializado,2005
13204,0.0,0.0,Não especializado,2005
13205,0.0,0.0,Não especializado,2005
13206,6.120734555012895,1800.0,Alta espec. / Alta produt.,2005
13207,0.0,0.0,Não especializado,2005
13208,0.8640327467715224,3300.0,Não especializado,2005
13209,0.046084708046312456,1166.6666666666667,Não especializado,2005
13210,0.0,0.0,Não especializado,2005
13211,0.0,0.0,Não especializado,2005
13212,0.0,0.0,Não especializado,2005
13213,0.31772498483418277,1800.0,Não especializado,2005
13214,0.0,0.0,Não especializado,2005
13215,0.37388319491982036,1800.0,Não especializado,2005
13216,0.0,0.0,Não especializado,2005
13217,0.0,0.0,Não especializado,2005
13218,0.16743727985693224,1353.3333333333333,Não especializado,2005
13219,0.0,0.0,Não especializado,2005
13220,0.09719665707013417,3300.0,Não especializado,2005
13221,0.0,0.0,Não especializado,2005
13222,0.0,0.0,Não especializado,2005
13223,2.339949641610077,1675.3138075313807,Baixa espec. / Alta produt.,2005
13224,0.0,0.0,Não especializado,2005
13225,14.167769834048114,1500.0,Alta espec. / Alta produt.,2005
13226,9.28237004059599,2308.064516129032,Alta espec. / Alta produt.,2005
13227,0.24084574245430646,1500.0,Não especializado,2005
13228,0.0,0.0,Não especializado,2005
13229,0.0,0.0,Não especializado,2005
13230,0.0,0.0,Não especializado,2005
13231,0.0,0.0,Não especializado,2005
13232,0.0,0.0,Não especializado,2005
13233,0.0,0.0,Não especializado,2005
13234,0.0,0.0,Não especializado,2005
13235,0.0,0.0,Não especializado,2005
13236,4.175532165376292,1500.0,Alta espec. / Alta produt.,2005
13237,0.0,0.0,Não especializado,2005
13238,2.154882827573991,2114.0776699029125,Baixa espec. / Alta produt.,2005
13239,0.0,0.0,Não especializado,2005
13240,1.0083493506098369,3000.0,Baixa espec. / Alta produt.,2005
13241,0.0,0.0,Não especializado,2005
13242,0.0,0.0,Não especializado,2005
13243,1.3298159171575499,3775.4045307443366,Baixa espec. / Alta produt.,2005
13244,0.0,0.0,Não especializado,2005
13245,0.529537172269615,2475.0,Não especializado,2005
13246,0.0,0.0,Não especializado,2005
13247,0.0,0.0,Não especializado,2005
13248,0.0,0.0,Não especializado,2005
13249,0.0,0.0,Não especializado,2005
13250,0.0,0.0,Não especializado,2005
13251,0.0,0.0,Não especializado,2005
13252,0.0,0.0,Não especializado,2005
13253,0.0,0.0,Não especializado,2005
13254,0.0,0.0,Não especializado,2005
13255,0.0,0.0,Não especializado,2005
13256,0.0,0.0,Não especializado,2005
13257,0.0,0.0,Não especializado,2005
13258,0.0,0.0,Não especializado,2005
13259,0.0,0.0,Não especializado,2005
13260,1.9384896388139712,3322.330097087379,Baixa espec. / Alta produt.,2005
13261,1.1462245159856488,3000.0,Baixa espec. / Alta produt.,2005
13262,0.0,0.0,Não especializado,2005
13263,0.0,0.0,Não especializado,2005
13264,0.0,0.0,Não especializado,2005
13265,16.536777722461718,1403.27868852459,Alta espec. / Alta produt.,2005
13266,0.0,0.0,Não especializado,2005
13267,0.0,0.0,Não especializado,2005
13268,0.0,0.0,Não especializado,2005
13269,0.0,0.0,Não especializado,2005
13270,0.03276283827796593,2100.0,Não especializado,2005
13271,0.0,0.0,Não especializado,2005
13272,0.0,0.0,Não especializado,2005
13273,0.3255893830369696,2766.6666666666665,Não especializado,2005
13274,1.7624811799172586,2200.0,Baixa espec. / Alta produt.,2005
13275,0.0,0.0,Não especializado,2005
13276,0.0,0.0,Não especializado,2005
13277,0.0,0.0,Não especializado,2005
13278,0.26883034310587905,1900.0,Não especializado,2005
13279,0.0,0.0,Não especializado,2005
13280,0.0,0.0,Não especializado,2005
13281,0.0,0.0,Não especializado,2005
13282,0.0,0.0,Não especializado,2005
13283,0.0,0.0,Não especializado,2005
13284,0.0,0.0,Não especializado,2005
13285,6.036997310179824,2516.990291262136,Alta espec. / Alta produt.,2005
13286,0.0,0.0,Não especializado,2005
13287,0.0,0.0,Não especializado,2005
13288,0.0,0.0,Não especializado,2005
13289,2.302463493547481,2197.452229299363,Baixa espec. / Alta produt.,2005
13290,0.0,0.0,Não especializado,2005
13291,0.3698820790237045,2166.6666666666665,Não especializado,2005
13292,0.0,0.0,Não especializado,2005
13293,0.0,0.0,Não especializado,2005
13294,0.1894225637152953,2000.0,Não especializado,2005
13295,0.0,0.0,Não especializado,2005
13296,0.0,0.0,Não especializado,2005
13297,0.0,0.0,Não especializado,2005
13298,9.824063694659987,2100.0,Alta espec. / Alta produt.,2005
13299,28.78411919748975,1500.877192982456,Alta espec. / Alta produt.,2005
13300,9.562740805484822,2400.0,Alta espec. / Alta produt.,2005
13301,0.0,0.0,Não especializado,2005
13302,0.0,0.0,Não especializado,2005
13303,7.32961256466974,1512.621359223301,Alta espec. / Alta produt.,2005
13304,0.0,0.0,Não especializado,2005
13305,5.885407560740495,1500.0,Alta espec. / Alta produt.,2005
13306,0.0,0.0,Não especializado,2005
13307,17.01925768672362,1800.0,Alta espec. / Alta produt.,2005
13308,5.1072523020733565,1872.8155339805826,Alta espec. / Alta produt.,2005
13309,0.0,0.0,Não especializado,2005
13310,0.0,0.0,Não especializado,2005
13311,1.049153725937291,3000.0,Baixa espec. / Alta produt.,2005
13312,28.442328978613695,1993.2038834951456,Alta espec. / Alta produt.,2005
13313,12.699622813767869,1381.720430107527,Alta espec. / Alta produt.,2005
13314,2.8046414272994906,3168.6067019400352,Baixa espec. / Alta produt.,2005
13315,0.0,0.0,Não especializado,2005
13316,0.0,0.0,Não especializado,2005
13317,4.430345845693838,2300.0,Alta espec. / Alta produt.,2005
13318,0.0,0.0,Não especializado,2005
13319,3.4882766636860887,1200.0,Alta espec. / Alta produt.,2005
13320,0.13208776473633618,3000.0,Não especializado,2005
13321,0.0,0.0,Não especializado,2005
13322,0.0,0.0,Não especializado,2005
13323,0.0,0.0,Não especializado,2005
13324,0.9436032207983591,2550.0,Não especializado,2005
13325,2.5744432137311017,3000.0,Baixa espec. / Alta produt.,2005
13326,0.0,0.0,Não especializado,2005
13327,9.099975345185555,2100.0,Alta espec. / Alta produt.,2005
13328,0.0,0.0,Não especializado,2005
13329,0.0,0.0,Não especializado,2005
13330,0.0,0.0,Não especializado,2005
13331,0.0,0.0,Não especializado,2005
13332,0.0,0.0,Não especializado,2005
13333,5.442304623562704,1900.0,Alta espec. / Alta produt.,2005
13334,0.0,0.0,Não especializado,2005
13335,0.0,0.0,Não especializado,2005
13336,0.2140950756926198,3380.0,Não especializado,2005
13337,0.0,0.0,Não especializado,2005
13338,0.9646443946413875,1800.0,Não especializado,2005
13339,4.528151409450756,1500.0,Alta espec. / Alta produt.,2005
13340,0.0,0.0,Não especializado,2005
13341,0.0,0.0,Não especializado,2005
13342,7.020266067518619,2500.0,Alta espec. / Alta produt.,2005
13343,1.6197101039045487,2400.0,Baixa espec. / Alta produt.,2005
13344,0.0,0.0,Não especializado,2005
13345,0.18970318973561426,3000.0,Não especializado,2005
13346,5.194067053398544,1839.2857142857142,Alta espec. / Alta produt.,2005
13347,0.0,0.0,Não especializado,2005
13348,0.0,0.0,Não especializado,2005
13349,2.7495324279164945,1900.0,Baixa espec. / Alta produt.,2005
13350,9.900851274523843,2265.4676258992804,Alta espec. / Alta produt.,2005
13351,0.0,0.0,Não especializado,2005
13352,0.5363782010310503,1722.2222222222222,Não especializado,2005
13353,0.0,0.0,Não especializado,2005
13354,0.0,0.0,Não especializado,2005
13355,0.0,0.0,Não especializado,2005
13356,0.0,0.0,Não especializado,2005
13357,0.0,0.0,Não especializado,2005
13358,0.03169433794776625,1800.0,Não especializado,2005
13359,0.0,0.0,Não especializado,2005
13360,0.0,0.0,Não especializado,2005
13361,0.0,0.0,Não especializado,2005
13362,0.0,0.0,Não especializado,2005
13363,0.0,0.0,Não especializado,2005
13364,0.0,0.0,Não especializado,2005
13365,2.018800836713462,1500.0,Baixa espec. / Alta produt.,2005
13366,0.0,0.0,Não especializado,2005
13367,0.5425832757268627,1900.0,Não especializado,2005
13368,2.057940852935458,1500.0,Baixa espec. / Alta produt.,2005
13369,0.739632497597962,2152.9411764705883,Não especializado,2005
13370,0.0,0.0,Não especializado,2005
13371,24.357270964695033,1052.0,Alta espec. / Baixa produt.,2005
13372,0.0,0.0,Não especializado,2005
13373,3.874701317726703,1900.0,Alta espec. / Alta produt.,2005
13374,0.0,0.0,Não especializado,2005
13375,0.0,0.0,Não especializado,2005
13376,0.0,0.0,Não especializado,2005
13377,18.05526652805962,2427.1844660194174,Alta espec. / Alta produt.,2005
13378,0.2768597516612335,1795.9183673469388,Não especializado,2005
13379,0.0,0.0,Não especializado,2005
13380,0.0,0.0,Não especializado,2005
13381,9.79647674363864,2164.4171779141107,Alta espec. / Alta produt.,2005
13382,0.0,0.0,Não especializado,2005
13383,12.63173015080013,1900.0,Alta espec. / Alta produt.,2005
13384,0.0,0.0,Não especializado,2005
13385,2.87327725189376,1403.3333333333333,Baixa espec. / Alta produt.,2005
13386,0.4503329161703837,2328.7671232876714,Não especializado,2005
13387,0.0,0.0,Não especializado,2005
13388,12.577374717036163,1600.0,Alta espec. / Alta produt.,2005
13389,0.0,0.0,Não especializado,2005
13390,0.0,0.0,Não especializado,2005
13391,0.0,0.0,Não especializado,2005
13392,0.0,0.0,Não especializado,2005
13393,0.0,0.0,Não especializado,2005
13394,0.0,0.0,Não especializado,2005
13395,1.0550230361355664,2246.6666666666665,Baixa espec. / Alta produt.,2005
13396,0.0,0.0,Não especializado,2005
13397,0.0,0.0,Não especializado,2005
13398,0.0,0.0,Não especializado,2005
13399,0.0,0.0,Não especializado,2005
13400,0.0,0.0,Não especializado,2005
13401,2.8805495981297145,1848.2758620689656,Baixa espec. / Alta produt.,2005
13402,0.0,0.0,Não especializado,2005
13403,0.0,0.0,Não especializado,2005
13404,0.08765489974071675,2630.4347826086955,Não especializado,2005
13405,0.0,0.0,Não especializado,2005
13406,0.0,0.0,Não especializado,2005
13407,0.0,0.0,Não especializado,2005
13408,0.0,0.0,Não especializado,2005
13409,3.0325920737097345,1500.0,Alta espec. / Alta produt.,2005
13410,2.9312865082734336,2013.5922330097087,Baixa espec. / Alta produt.,2005
13411,0.0,0.0,Não especializado,2005
13412,0.0,0.0,Não especializado,2005
13413,6.050258676146487,2319.6531791907514,Alta espec. / Alta produt.,2005
13414,0.0,0.0,Não especializado,2005
13415,0.0,0.0,Não especializado,2005
13416,0.0,0.0,Não especializado,2005
13417,0.0,0.0,Não especializado,2005
13418,0.0,0.0,Não especializado,2005
13419,0.0,0.0,Não especializado,2005
13420,0.4712658104630796,1960.0,Não especializado,2005
13421,17.539864759461903,1261.3793103448277,Alta espec. / Alta produt.,2005
13422,0.0,0.0,Não especializado,2005
13423,0.0,0.0,Não especializado,2005
13424,1.2746694702798311,2700.0,Baixa espec. / Alta produt.,2005
13425,0.0,0.0,Não especializado,2005
13426,0.0,0.0,Não especializado,2005
13427,0.0,0.0,Não especializado,2005
13428,0.0,0.0,Não especializado,2005
13429,0.0,0.0,Não especializado,2005
13430,6.940323792910134,1417.8082191780823,Alta espec. / Alta produt.,2005
13431,0.05652693267962271,1350.0,Não especializado,2005
13432,4.176180640631048,1950.0,Alta espec. / Alta produt.,2005
13433,0.1339351460613199,1200.0,Não especializado,2005
13434,0.0,0.0,Não especializado,2005
13435,0.10709051033462094,1680.0,Não especializado,2005
13436,0.0,0.0,Não especializado,2005
13437,0.0,0.0,Não especializado,2005
13438,0.0,0.0,Não especializado,2005
13439,0.0,0.0,Não especializado,2005
13440,0.2097602666621682,1260.0,Não especializado,2005
13441,0.0,0.0,Não especializado,2005
13442,3.134082417834886,1500.0,Alta espec. / Alta produt.,2005
13443,0.0,0.0,Não especializado,2005
13444,0.0,0.0,Não especializado,2005
13445,0.0,0.0,Não especializado,2005
13446,0.0,0.0,Não especializado,2005
13447,0.0,0.0,Não especializado,2005
13448,1.045303290379915,3450.0,Baixa espec. / Alta produt.,2005
13449,0.0,0.0,Não especializado,2005
13450,3.1500364158988203,1830.5647840531562,Alta espec. / Alta produt.,2005
13451,0.0,0.0,Não especializado,2005
13452,0.0,0.0,Não especializado,2005
13453,0.0,0.0,Não especializado,2005
13454,0.0,0.0,Não especializado,2005
13455,0.0,0.0,Não especializado,2005
13456,0.0,0.0,Não especializado,2005
13457,0.04272662251338394,3733.3333333333335,Não especializado,2005
13458,0.0,0.0,Não especializado,2005
13459,11.22931549357697,2113.2075471698113,Alta espec. / Alta produt.,2005
13460,0.0,0.0,Não especializado,2005
13461,0.17051634207370525,1633.3333333333333,Não especializado,2005
13462,0.761552737043991,1500.0,Não especializado,2005
13463,0.0,0.0,Não especializado,2005
13464,3.1036965772187584,1350.0,Alta espec. / Alta produt.,2005
13465,0.0,0.0,Não especializado,2005
13466,0.0,0.0,Não especializado,2005
13467,0.0,0.0,Não especializado,2005
13468,0.21064757743485082,1800.0,Não especializado,2005
13469,0.0,0.0,Não especializado,2005
13470,0.0,0.0,Não especializado,2005
13471,0.0,0.0,Não especializado,2005
13472,0.10539685713454962,1500.0,Não especializado,2005
13473,0.0,0.0,Não especializado,2005
13474,37.499512536385076,1409.7087378640776,Alta espec. / Alta produt.,2005
13475,0.0,0.0,Não especializado,2005
13476,0.0,0.0,Não especializado,2005
13477,24.00930995091368,1680.0,Alta espec. / Alta produt.,2005
13478,3.2168331199720286,2850.0,Alta espec. / Alta produt.,2005
13479,0.0,0.0,Não especializado,2005
13480,0.0,0.0,Não especializado,2005
13481,0.6495272257252009,1800.0,Não especializado,2005
13482,0.0,0.0,Não especializado,2005
13483,0.0,0.0,Não especializado,2005
13484,0.0,0.0,Não especializado,2005
13485,0.0,0.0,Não especializado,2005
13486,12.047682412644855,1900.0,Alta espec. / Alta produt.,2005
13487,2.953369263593994,1850.0,Alta espec. / Alta produt.,2005
13488,0.0,0.0,Não especializado,2005
13489,32.491076447694695,2250.0,Alta espec. / Alta produt.,2005
13490,0.0,0.0,Não especializado,2005
13491,0.0,0.0,Não especializado,2005
13492,0.0,0.0,Não especializado,2005
13493,0.0,0.0,Não especializado,2005
13494,1.8041212442149157,3000.0,Baixa espec. / Alta produt.,2005
13495,0.0,0.0,Não especializado,2005
13496,0.0,0.0,Não especializado,2005
13497,1.2819616297207914,1060.0,Baixa espec. / Baixa produt.,2005
13498,0.7208677620065993,1800.0,Não especializado,2005
13499,0.0,0.0,Não especializado,2005
13500,0.0,0.0,Não especializado,2005
13502,0.0,0.0,Não especializado,2005
13503,0.0,0.0,Não especializado,2005
13504,14.190199021120486,1800.0,Alta espec. / Alta produt.,2005
13505,2.1650907524173366,1900.0,Baixa espec. / Alta produt.,2005
13506,0.0,0.0,Não especializado,2005
13507,0.0,0.0,Não especializado,2005
13508,0.0,0.0,Não especializado,2005
13509,0.0,0.0,Não especializado,2005
13510,0.0,0.0,Não especializado,2005
13511,0.0,0.0,Não especializado,2005
13512,0.0,0.0,Não especializado,2005
13513,0.0,0.0,Não especializado,2005
13514,0.0,0.0,Não especializado,2005
13515,0.0,0.0,Não especializado,2005
13516,0.0,0.0,Não especializado,2005
13517,0.0,0.0,Não especializado,2005
13518,0.0,0.0,Não especializado,2005
13519,0.0,0.0,Não especializado,2005
13520,0.0,0.0,Não especializado,2005
13521,0.0,0.0,Não especializado,2005
13522,2.3992172684710313,2100.0,Baixa espec. / Alta produt.,2005
13523,0.0,0.0,Não especializado,2005
13524,0.0,0.0,Não especializado,2005
13525,0.0,0.0,Não especializado,2005
13526,0.0,0.0,Não especializado,2005
13527,0.0,0.0,Não especializado,2005
13528,0.0,0.0,Não especializado,2005
13529,0.0,0.0,Não especializado,2005
13530,0.0,0.0,Não especializado,2005
13531,0.0,0.0,Não especializado,2005
13532,0.0,0.0,Não especializado,2005
13533,0.0,0.0,Não especializado,2005
13534,0.0,0.0,Não especializado,2005
13535,0.0,0.0,Não especializado,2005
13536,1.6003548237225305,1800.0,Baixa espec. / Alta produt.,2005
13537,0.0,0.0,Não especializado,2005
13538,0.0,0.0,Não especializado,2005
13539,0.28408581753954654,1960.0,Não especializado,2005
13540,0.7912672771016749,3000.0,Não especializado,2005
13541,2.5255325231466115,2200.0,Baixa espec. / Alta produt.,2005
13542,0.0,0.0,Não especializado,2005
13543,0.0,0.0,Não especializado,2005
13544,0.0,0.0,Não especializado,2005
13545,0.0,0.0,Não especializado,2005
13546,3.476799825693769,1123.2876712328766,Alta espec. / Alta produt.,2005
13547,0.0,0.0,Não especializado,2005
13548,0.0,0.0,Não especializado,2005
13549,0.0,0.0,Não especializado,2005
13550,0.0,0.0,Não especializado,2005
13551,0.0,0.0,Não especializado,2005
13552,0.0,0.0,Não especializado,2005
13553,10.913322704960763,1900.0,Alta espec. / Alta produt.,2005
13554,25.41399505155219,1260.3174603174602,Alta espec. / Alta produt.,2005
13555,0.0,0.0,Não especializado,2005
13556,0.0,0.0,Não especializado,2005
13557,0.0,0.0,Não especializado,2005
13558,0.0,0.0,Não especializado,2005
13559,0.0,0.0,Não especializado,2005
13560,0.0,0.0,Não especializado,2005
13561,31.389603671233445,2151.3888888888887,Alta espec. / Alta produt.,2005
13562,0.0,0.0,Não especializado,2005
13563,0.0,0.0,Não especializado,2005
13564,0.0,0.0,Não especializado,2005
13565,0.0,0.0,Não especializado,2005
13566,0.0,0.0,Não especializado,2005
13567,0.0,0.0,Não especializado,2005
13568,0.0,0.0,Não especializado,2005
13569,0.0,0.0,Não especializado,2005
13570,0.0,0.0,Não especializado,2005
14001,2.6406311435374783,1680.0,Baixa espec. / Alta produt.,2005
14002,0.0,0.0,Não especializado,2005
14003,0.0,0.0,Não especializado,2005
14004,0.0,0.0,Não especializado,2005
14005,1.151023138222014,778.4552845528456,Baixa espec. / Baixa produt.,2005
14006,8.27816214856579,1028.5714285714287,Alta espec. / Baixa produt.,2005
14007,2.6587331565180263,1116.6666666666667,Baixa espec. / Alta produt.,2005
14008,0.46054141614392646,1681.8181818181818,Não especializado,2005
14009,0.011238058820220378,1200.0,Não especializado,2005
14010,0.35808068532309734,1120.0,Não especializado,2005
14011,0.0,0.0,Não especializado,2005
14012,0.03063100944035599,2362.5,Não especializado,2005
14013,0.059022656405411204,1900.0,Não especializado,2005
14014,0.05891259443953338,1384.6153846153845,Não especializado,2005
14015,0.0,0.0,Não especializado,2005
14016,0.0,0.0,Não especializado,2005
14017,0.0,0.0,Não especializado,2005
14018,0.0,0.0,Não especializado,2005
14019,0.0,0.0,Não especializado,2005
14020,0.3971673567061668,1589.3617021276596,Não especializado,2005
14021,0.0714335010759306,1550.0,Não especializado,2005
14022,0.0,0.0,Não especializado,2005
14023,0.3561174300757955,1600.0,Não especializado,2005
14024,0.002466314761060482,2000.0,Não especializado,2005
14025,2.4608707761387474,1240.0,Baixa espec. / Alta produt.,2005
14026,0.9367566833307304,1500.0,Não especializado,2005
14027,0.0,0.0,Não especializado,2005
14028,0.7693280634694484,1900.0,Não especializado,2005
14029,0.3364269262082646,1242.1052631578948,Não especializado,2005
14030,0.0,0.0,Não especializado,2005
14031,0.49747339965633103,1740.0,Não especializado,2005
14032,0.0,0.0,Não especializado,2005
14033,0.0,0.0,Não especializado,2005
14034,0.0,0.0,Não especializado,2005
14035,0.07247155932661897,1613.3333333333333,Não especializado,2005
14036,0.0,0.0,Não especializado,2005
14037,0.15886280788772308,1680.3921568627452,Não especializado,2005
14038,0.22945893138647774,2158.823529411765,Não especializado,2005
14039,0.0,0.0,Não especializado,2005
14040,0.06520076897623403,1750.0,Não especializado,2005
14041,0.0,0.0,Não especializado,2005
14042,1.349122829759811,1680.357142857143,Baixa espec. / Alta produt.,2005
14043,2.893479187970128,1199.3769470404984,Baixa espec. / Alta produt.,2005
14044,0.006126861416429325,1233.3333333333333,Não especializado,2005
14045,1.6393269952259693,1231.6666666666667,Baixa espec. / Alta produt.,2005
14046,0.0,0.0,Não especializado,2005
14047,0.4014304744571981,1739.5348837209303,Não especializado,2005
14048,0.11306670007326015,1246.6666666666667,Não especializado,2005
14049,0.11340429801376231,1485.7142857142858,Não especializado,2005
14050,0.14069457829588203,1337.5,Não especializado,2005
14051,0.0,0.0,Não especializado,2005
14052,0.0,0.0,Não especializado,2005
14053,0.023451397027871156,1800.0,Não especializado,2005
14054,0.0,0.0,Não especializado,2005
14055,0.0,0.0,Não especializado,2005
14056,0.05681920278297284,968.0365296803653,Não especializado,2005
14057,0.2037462277998433,1240.0,Não especializado,2005
14058,0.0,0.0,Não especializado,2005
14059,0.0,0.0,Não especializado,2005
14060,0.0,0.0,Não especializado,2005
14061,0.16139027825675495,1973.9130434782608,Não especializado,2005
14062,2.240868928751943,1245.0,Baixa espec. / Alta produt.,2005
14063,0.0,0.0,Não especializado,2005
14064,0.054022225594000634,1300.0,Não especializado,2005
14065,0.0,0.0,Não especializado,2005
14066,0.008646717625976179,1500.0,Não especializado,2005
14067,1.0602142925586409,1100.0,Baixa espec. / Baixa produt.,2005
14068,0.0,0.0,Não especializado,2005
14069,0.0,0.0,Não especializado,2005
14070,1.1167352787650624,1050.0,Baixa espec. / Baixa produt.,2005
14071,0.11470627057596784,1300.0,Não especializado,2005
14072,0.7799936339283132,2097.7443609022557,Não especializado,2005
14073,0.0,0.0,Não especializado,2005
14074,0.19900438072821067,2000.0,Não especializado,2005
14075,0.0,0.0,Não especializado,2005
