id_amc,ano,area_colhida_ha,total_area_colhida_ha,QL
14233,2024,0.0,16779.0,0.0
14234,1985,5000.0,29210.0,3.420572326020139
14234,1996,1000.0,29785.0,1.8114786574010695
14234,2005,300.0,36591.0,0.36744591764400153
14234,2024,0.0,61755.0,0.0
14235,1985,1250.0,4708.0,5.305592483169512
14235,1996,800.0,10913.0,3.955274759328571
14235,2005,80.0,17718.0,0.20235863449616825
14235,2024,0.0,17153.0,0.0
14236,1985,320.0,10951.0,0.5839242744183261
14236,1996,350.0,11730.0,1.6099072577784996
14236,2005,20.0,14000.0,0.06402482653576981
14236,2024,0.0,21359.0,0.0
14237,1985,22.0,10960.0,0.040111828250858794
14237,1996,0.0,3581.0,0.0
14237,2005,0.0,5272.0,0.0
14237,2024,0.0,7749.0,0.0
14238,1985,4000.0,6994.0,11.428643710957765
14238,1996,2800.0,6716.0,22.49459456074068
14238,2005,340.0,6754.0,2.256130991340423
14238,2024,0.0,8040.0,0.0
14239,1985,1500.0,4350.0,6.890683975382639
14239,1996,900.0,3085.0,15.740487076052437
14239,2005,450.0,15004.0,1.344162913807484
14239,2024,65.0,14089.0,0.20993064086141178
14240,1985,2400.0,6760.0,7.094550365186858
14240,1996,1000.0,4197.0,12.855585373050003
14240,2005,540.0,17084.0,1.4166111233037337
14240,2024,0.0,19740.0,0.0
14241,1985,7000.0,102590.0,1.3634943435058735
14241,1996,1000.0,52156.0,1.0344906014780824
14241,2005,690.0,51314.0,0.6026423825228362
14241,2024,0.0,61132.0,0.0
14242,1985,1500.0,2969.0,10.095815187913262
14242,1996,330.0,1186.0,15.012743927089364
14242,2005,750.0,6138.0,5.476219278474935
14242,2024,0.0,6276.0,0.0
14243,1985,2200.0,6762.0,6.501414339387937
14243,1996,800.0,3594.0,12.00999261228511
14243,2005,485.0,14878.0,1.460977860525195
14243,2024,0.0,28906.0,0.0
14244,1985,0.0,28875.0,0.0
14244,1996,0.0,29069.0,0.0
14244,2005,0.0,25786.0,0.0
14244,2024,0.0,31157.0,0.0
14245,1985,7600.0,42510.0,3.572587034049244
14245,1996,150.0,44209.0,0.1830675602615673
14245,2005,100.0,55699.0,0.08046352461451528
14245,2024,0.0,56379.0,0.0
14246,1985,60.0,12892.0,0.0930017849609509
14246,1996,0.0,7479.0,0.0
14246,2005,0.0,11704.0,0.0
14246,2024,0.0,21511.0,0.0
14247,1985,4032.0,29727.0,2.710377420774182
14247,1996,500.0,16944.0,1.5921533230255802
14247,2005,2800.0,25405.0,4.939526077941697
14247,2024,0.0,34342.0,0.0
14248,1985,900.0,2339.0,7.689048813915641
14248,1996,700.0,1423.0,26.541408480311738
14248,2005,327.0,1831.0,8.003977495378322
14248,2024,0.0,3283.0,0.0
14249,1985,1200.0,8463.0,2.833460975343446
14249,1996,100.0,9988.0,0.5401971546925397
14249,2005,100.0,18236.0,0.24576320780345945
14249,2024,0.0,14504.0,0.0
14250,1985,5000.0,8588.0,11.634247513163514
14250,1996,900.0,2525.0,19.23144658598882
14250,2005,1100.0,8778.0,5.616212854014895
14250,2024,0.0,15080.0,0.0
14251,1985,700.0,5846.0,2.392762310986445
14251,1996,111.0,7686.0,0.779208039420594
14251,2005,11.0,14122.0,0.03490944372790168
14251,2024,0.0,16988.0,0.0
14252,1985,5500.0,14968.0,7.342758511982435
14252,1996,1000.0,12477.0,4.324348145442884
14252,2005,200.0,31303.0,0.2863455807752539
14252,2024,0.0,36264.0,0.0
14253,1985,0.0,30774.0,0.0
14253,1996,0.0,30359.0,0.0
14253,2005,0.0,30185.0,0.0
14253,2024,0.0,47341.0,0.0
14254,1985,1700.0,3425.0,9.918561167485082
14254,1996,774.0,2113.0,19.763883701597127
14254,2005,120.0,2722.0,1.9757845073492522
14254,2024,0.0,4141.0,0.0
14255,1985,0.0,16025.0,0.0
14255,1996,0.0,14498.0,0.0
14255,2005,0.0,15871.0,0.0
14255,2024,0.0,27166.0,0.0
14256,1985,0.0,23270.0,0.0
14256,1996,0.0,16387.0,0.0
14256,2005,0.0,16842.0,0.0
14256,2024,0.0,24215.0,0.0
14257,1985,225.0,44831.0,0.10029156819917405
14257,1996,0.0,48515.0,0.0
14257,2005,0.0,56986.0,0.0
14257,2024,0.0,53481.0,0.0
14258,1985,50.0,14394.0,0.06941428209187736
14258,1996,0.0,10754.0,0.0
14258,2005,0.0,21385.0,0.0
14258,2024,0.0,28912.0,0.0
14259,1985,0.0,8419.0,0.0
14259,1996,0.0,7907.0,0.0
14259,2005,0.0,7965.0,0.0
14259,2024,0.0,6338.0,0.0
14260,1985,0.0,29034.0,0.0
14260,1996,0.0,35392.0,0.0
14260,2005,0.0,43781.0,0.0
14260,2024,0.0,66412.0,0.0
14261,1985,1440.0,31981.0,0.8997684963321315
14261,1996,762.0,16227.0,2.5336554852866477
14261,2005,10.0,20773.0,0.02157482240169396
14261,2024,0.0,36304.0,0.0
14262,1985,300.0,2026.0,2.9589807791623373
14262,1996,400.0,1182.0,18.258846636443607
14262,2005,0.0,1112.0,0.0
14262,2024,0.0,3205.0,0.0
14263,1985,4000.0,13232.0,6.040805177935203
14263,1996,250.0,19498.0,0.6918003360689668
14263,2005,20.0,28093.0,0.0319064383120627
14263,2024,0.0,34172.0,0.0
14264,1985,280.0,5545.0,1.0090595830497209
14264,1996,70.0,11586.0,0.3259832924864802
14264,2005,0.0,14754.0,0.0
14264,2024,0.0,16312.0,0.0
14265,1985,63.0,8814.0,0.14283276177699206
14265,1996,0.0,6786.0,0.0
14265,2005,10.0,7525.0,0.059557978172809126
14265,2024,0.0,6741.0,0.0
14266,1985,118.0,9704.0,0.2429917617864735
14266,1996,0.0,9980.0,0.0
14266,2005,0.0,26357.0,0.0
14266,2024,0.0,23939.0,0.0
14267,1985,1000.0,43545.0,0.4589042032061006
14267,1996,70.0,49076.0,0.0769590518124615
14267,2005,0.0,55679.0,0.0
14267,2024,0.0,66427.0,0.0
14268,1985,937.0,43584.0,0.42960847022547827
14268,1996,90.0,51453.0,0.0943762319585287
14268,2005,0.0,48316.0,0.0
14268,2024,0.0,63037.0,0.0
14269,1985,15.0,12116.0,0.024739580136112972
14269,1996,0.0,6898.0,0.0
14269,2005,0.0,6248.0,0.0
14269,2024,0.0,9047.0,0.0
14270,1985,730.0,4321.0,3.375972685925722
14270,1996,350.0,2897.0,6.518540605364792
14270,2005,80.0,5915.0,0.6061522038889449
14270,2024,0.0,6097.0,0.0
14271,1985,960.0,8499.0,2.2571672181980547
14271,1996,400.0,7408.0,2.9133310912900034
14271,2005,150.0,17444.0,0.38538218219765136
14271,2024,0.0,21023.0,0.0
14272,1985,1500.0,4414.0,6.790773741031826
14272,1996,900.0,3762.0,12.907868854232264
14272,2005,390.0,7455.0,2.344571112577486
14272,2024,0.0,8117.0,0.0
14273,1985,600.0,24038.0,0.49878484554313135
14273,1996,150.0,22159.0,0.36523461219385484
14273,2005,5.0,32371.0,0.0069224581531368914
14273,2024,0.0,29419.0,0.0
14274,1985,50.0,4062.0,0.2459746864673763
14274,1996,260.0,2097.0,6.689686156785705
14274,2005,500.0,6977.0,3.21179436541772
14274,2024,0.0,12348.0,0.0
14275,1985,5800.0,52849.0,2.1930652323778306
14275,1996,2500.0,52725.0,2.5583163494874754
14275,2005,350.0,68015.0,0.23062681028102042
14275,2024,0.0,113031.0,0.0
14276,1985,17.0,107694.0,0.003154407116332981
14276,1996,0.0,121662.0,0.0
14276,2005,0.0,215226.0,0.0
14276,2024,0.0,207053.0,0.0
14277,1985,0.0,5494.0,0.0
14277,1996,0.0,5812.0,0.0
14277,2005,0.0,7603.0,0.0
14277,2024,0.0,7474.0,0.0
14278,1985,15.0,20345.0,0.014733091812688365
14278,1996,0.0,10605.0,0.0
14278,2005,60.0,13557.0,0.1983508677806544
14278,2024,0.0,21560.0,0.0
14279,1985,4000.0,11177.0,7.15146587764504
14279,1996,1500.0,9803.0,8.255874499238631
14279,2005,600.0,28934.0,0.9293712291775531
14279,2024,0.0,19887.0,0.0
14280,1985,7000.0,85250.0,1.64083149208525
14280,1996,5000.0,89252.0,3.022615280928767
14280,2005,450.0,90737.0,0.22226677495142544
14280,2024,0.0,101960.0,0.0
14281,1985,0.0,8200.0,0.0
14281,1996,0.0,6543.0,0.0
14281,2005,0.0,6158.0,0.0
14281,2024,0.0,5880.0,0.0
14282,1985,450.0,2157.0,4.168911723632055
14282,1996,60.0,2170.0,1.491840326562881
14282,2005,107.0,5893.0,0.8137552193329644
14282,2024,0.0,8614.0,0.0
14283,1985,3500.0,16604.0,4.212264656115019
14283,1996,400.0,17142.0,1.259010426104092
14283,2005,200.0,21373.0,0.4193831336269018
14283,2024,0.0,22723.0,0.0
14284,1985,36.0,24780.0,0.029030968806696828
14284,1996,0.0,12764.0,0.0
14284,2005,0.0,18258.0,0.0
14284,2024,0.0,27502.0,0.0
14285,1985,0.0,29894.0,0.0
14285,1996,0.0,30052.0,0.0
14285,2005,0.0,24287.0,0.0
14285,2024,0.0,38256.0,0.0
14286,1985,0.0,19436.0,0.0
14286,1996,0.0,22055.0,0.0
14286,2005,0.0,22017.0,0.0
14286,2024,0.0,50288.0,0.0
14287,1985,803.0,3913.0,4.100775817396768
14287,1996,1300.0,2229.0,31.467635421219434
14287,2005,600.0,5165.0,5.206278246858338
14287,2024,0.0,2661.0,0.0
14288,1985,0.0,72378.0,0.0
14288,1996,0.0,85469.0,0.0
14288,2005,0.0,103912.0,0.0
14288,2024,0.0,126980.0,0.0
14289,1985,0.0,167720.0,0.0
14289,1996,0.0,120175.0,0.0
14289,2005,0.0,143172.0,0.0
14289,2024,0.0,144971.0,0.0
14290,1985,0.0,4947.0,0.0
14290,1996,0.0,3856.0,0.0
14290,2005,0.0,2903.0,0.0
14290,2024,0.0,2950.0,0.0
14291,1985,0.0,4965.0,0.0
14291,1996,0.0,3311.0,0.0
14291,2005,0.0,3741.0,0.0
14291,2024,0.0,4802.0,0.0
14292,1985,0.0,5874.0,0.0
14292,1996,0.0,6296.0,0.0
14292,2005,0.0,18630.0,0.0
14292,2024,0.0,29516.0,0.0
14293,1985,0.0,13635.0,0.0
14293,1996,0.0,7921.0,0.0
14293,2005,0.0,5360.0,0.0
14293,2024,0.0,3251.0,0.0
14294,1985,0.0,56122.0,0.0
14294,1996,0.0,25337.0,0.0
14294,2005,0.0,17558.0,0.0
14294,2024,0.0,12164.0,0.0
14295,1985,0.0,1641.0,0.0
14295,1996,0.0,1937.0,0.0
14295,2005,0.0,1850.0,0.0
14295,2024,0.0,345.0,0.0
14296,1985,0.0,9081.0,0.0
14296,1996,0.0,8311.0,0.0
14296,2005,0.0,8153.0,0.0
14296,2024,0.0,8082.0,0.0
14297,1985,0.0,64890.0,0.0
14297,1996,0.0,40961.0,0.0
14297,2005,0.0,28448.0,0.0
14297,2024,0.0,10603.0,0.0
14298,1985,0.0,12965.0,0.0
14298,1996,0.0,9314.0,0.0
14298,2005,0.0,4144.0,0.0
14298,2024,0.0,1939.0,0.0
14299,1985,0.0,3700.0,0.0
14299,1996,0.0,3262.0,0.0
14299,2005,0.0,3617.0,0.0
14299,2024,0.0,2017.0,0.0
14300,1985,0.0,20334.0,0.0
14300,1996,0.0,13202.0,0.0
14300,2005,0.0,12588.0,0.0
14300,2024,0.0,8367.0,0.0
14301,1985,0.0,2956.0,0.0
14301,1996,0.0,1835.0,0.0
14301,2005,0.0,2930.0,0.0
14301,2024,0.0,352.0,0.0
14302,1985,0.0,2924.0,0.0
14302,1996,0.0,1173.0,0.0
14302,2005,0.0,1277.0,0.0
14302,2024,0.0,315.0,0.0
14303,1985,0.0,3915.0,0.0
14303,1996,0.0,2687.0,0.0
14303,2005,0.0,2073.0,0.0
14303,2024,0.0,1289.0,0.0
14304,1985,0.0,1839.0,0.0
14304,1996,0.0,1172.0,0.0
14304,2005,0.0,2251.0,0.0
14304,2024,0.0,2407.0,0.0
14305,1985,0.0,9686.0,0.0
14305,1996,0.0,8756.0,0.0
14305,2005,0.0,10153.0,0.0
14305,2024,0.0,8857.0,0.0
14306,1985,0.0,3625.0,0.0
14306,1996,0.0,1894.0,0.0
14306,2005,0.0,2216.0,0.0
14306,2024,0.0,966.0,0.0
14307,1985,0.0,3546.0,0.0
14307,1996,0.0,2459.0,0.0
14307,2005,0.0,2174.0,0.0
14307,2024,0.0,1865.0,0.0
14308,1985,0.0,29623.0,0.0
14308,1996,0.0,15683.0,0.0
14308,2005,0.0,14321.0,0.0
14308,2024,0.0,3283.0,0.0
14309,1985,0.0,1020.0,0.0
14309,1996,0.0,1077.0,0.0
14309,2005,0.0,928.0,0.0
14309,2024,0.0,622.0,0.0
14310,1985,0.0,4038.0,0.0
14310,1996,0.0,3429.0,0.0
14310,2005,0.0,2599.0,0.0
14310,2024,0.0,3337.0,0.0
14311,1985,0.0,7118.0,0.0
14311,1996,0.0,5666.0,0.0
14311,2005,0.0,5088.0,0.0
14311,2024,0.0,5261.0,0.0
14312,1985,0.0,142.0,0.0
14312,1996,0.0,22.0,0.0
14312,2005,0.0,5.0,0.0
14312,2024,0.0,0.0,0.0
14313,1985,0.0,10590.0,0.0
14313,1996,0.0,7326.0,0.0
14313,2005,0.0,7944.0,0.0
14313,2024,0.0,5964.0,0.0
14314,1985,0.0,44154.0,0.0
14314,1996,0.0,21035.0,0.0
14314,2005,0.0,21311.0,0.0
14314,2024,0.0,9692.0,0.0
14315,1985,0.0,6596.0,0.0
14315,1996,0.0,1773.0,0.0
14315,2005,0.0,2365.0,0.0
14315,2024,0.0,2178.0,0.0
14316,1985,0.0,24535.0,0.0
14316,1996,0.0,34570.0,0.0
14316,2005,0.0,43637.0,0.0
14316,2024,0.0,58410.0,0.0
14317,1985,0.0,43773.0,0.0
14317,1996,0.0,17948.0,0.0
14317,2005,0.0,16858.0,0.0
14317,2024,0.0,14967.0,0.0
14318,1985,0.0,3921.0,0.0
14318,1996,0.0,3354.0,0.0
14318,2005,0.0,3121.0,0.0
14318,2024,0.0,2101.0,0.0
14319,1985,0.0,2835.0,0.0
14319,1996,0.0,1779.0,0.0
14319,2005,0.0,1897.0,0.0
14319,2024,0.0,445.0,0.0
14320,1985,0.0,1898.0,0.0
14320,1996,0.0,848.0,0.0
14320,2005,0.0,1086.0,0.0
14320,2024,0.0,166.0,0.0
14321,1985,0.0,22010.0,0.0
14321,1996,0.0,19571.0,0.0
14321,2005,0.0,23327.0,0.0
14321,2024,0.0,62088.0,0.0
14322,1985,0.0,588.0,0.0
14322,1996,0.0,232.0,0.0
14322,2005,0.0,95.0,0.0
14322,2024,0.0,5.0,0.0
14323,1985,0.0,1460.0,0.0
14323,1996,0.0,1195.0,0.0
14323,2005,0.0,620.0,0.0
14323,2024,0.0,286.0,0.0
14324,1985,0.0,137916.0,0.0
14324,1996,0.0,79332.0,0.0
14324,2005,0.0,75873.0,0.0
14324,2024,0.0,64008.0,0.0
14325,1985,0.0,4467.0,0.0
14325,1996,0.0,4435.0,0.0
14325,2005,0.0,5158.0,0.0
14325,2024,0.0,10445.0,0.0
14326,1985,0.0,1656.0,0.0
14326,1996,0.0,786.0,0.0
14326,2005,0.0,728.0,0.0
14326,2024,0.0,330.0,0.0
14327,1985,0.0,4432.0,0.0
14327,1996,0.0,3134.0,0.0
14327,2005,0.0,4089.0,0.0
14327,2024,0.0,804.0,0.0
14328,1985,0.0,6072.0,0.0
14328,1996,0.0,3007.0,0.0
14328,2005,0.0,2740.0,0.0
14328,2024,0.0,2928.0,0.0
14329,1985,0.0,1847.0,0.0
14329,1996,0.0,1200.0,0.0
14329,2005,0.0,630.0,0.0
14329,2024,0.0,91.0,0.0
14330,1985,0.0,9903.0,0.0
14330,1996,0.0,5581.0,0.0
14330,2005,0.0,6701.0,0.0
14330,2024,0.0,9604.0,0.0
14331,1985,0.0,18903.0,0.0
14331,1996,0.0,10224.0,0.0
14331,2005,0.0,7773.0,0.0
14331,2024,0.0,2493.0,0.0
14332,1985,0.0,4639.0,0.0
14332,1996,0.0,1639.0,0.0
14332,2005,0.0,2644.0,0.0
14332,2024,0.0,4894.0,0.0
14333,1985,0.0,1477.0,0.0
14333,1996,0.0,798.0,0.0
14333,2005,0.0,931.0,0.0
14333,2024,0.0,981.0,0.0
14334,1985,0.0,4804.0,0.0
14334,1996,0.0,4878.0,0.0
14334,2005,0.0,6122.0,0.0
14334,2024,0.0,4072.0,0.0
14335,1985,0.0,16453.0,0.0
14335,1996,0.0,16490.0,0.0
14335,2005,0.0,21052.0,0.0
14335,2024,0.0,30204.0,0.0
14336,1985,0.0,2214.0,0.0
14336,1996,0.0,436.0,0.0
14336,2005,0.0,970.0,0.0
14336,2024,0.0,203.0,0.0
14337,1985,0.0,8135.0,0.0
14337,1996,0.0,5389.0,0.0
14337,2005,0.0,8646.0,0.0
14337,2024,0.0,8395.0,0.0
14338,1985,0.0,7103.0,0.0
14338,1996,0.0,7374.0,0.0
14338,2005,0.0,8055.0,0.0
14338,2024,0.0,7394.0,0.0
14339,1985,0.0,3234.0,0.0
14339,1996,0.0,3716.0,0.0
14339,2005,0.0,3356.0,0.0
14339,2024,0.0,3080.0,0.0
14340,1985,0.0,27299.0,0.0
14340,1996,0.0,15837.0,0.0
14340,2005,0.0,9372.0,0.0
14340,2024,0.0,9906.0,0.0
14341,1985,0.0,20837.0,0.0
14341,1996,0.0,18598.0,0.0
14341,2005,0.0,18914.0,0.0
14341,2024,0.0,20023.0,0.0
14342,1985,0.0,57252.0,0.0
14342,1996,0.0,33500.0,0.0
14342,2005,0.0,36088.0,0.0
14342,2024,0.0,29098.0,0.0
14343,1985,0.0,2929.0,0.0
14343,1996,0.0,2922.0,0.0
14343,2005,0.0,3614.0,0.0
14343,2024,0.0,2471.0,0.0
14344,1985,0.0,43413.0,0.0
14344,1996,0.0,25581.0,0.0
14344,2005,0.0,32139.0,0.0
14344,2024,0.0,33629.0,0.0
14345,1985,0.0,1550.0,0.0
14345,1996,0.0,390.0,0.0
14345,2005,0.0,345.0,0.0
14345,2024,0.0,199.0,0.0
14346,1985,0.0,9447.0,0.0
14346,1996,0.0,11003.0,0.0
14346,2005,0.0,15070.0,0.0
14346,2024,0.0,16844.0,0.0
14347,1985,0.0,32659.0,0.0
14347,1996,0.0,23096.0,0.0
14347,2005,0.0,17094.0,0.0
14347,2024,0.0,15586.0,0.0
14348,1985,0.0,19042.0,0.0
14348,1996,0.0,15935.0,0.0
14348,2005,0.0,9665.0,0.0
14348,2024,0.0,3288.0,0.0
14349,1985,0.0,15810.0,0.0
14349,1996,0.0,14726.0,0.0
14349,2005,0.0,23893.0,0.0
14349,2024,0.0,36707.0,0.0
14350,1985,0.0,33456.0,0.0
14350,1996,0.0,11389.0,0.0
14350,2005,0.0,12397.0,0.0
14350,2024,0.0,10425.0,0.0
14351,1985,0.0,3467.0,0.0
14351,1996,0.0,2266.0,0.0
14351,2005,0.0,2008.0,0.0
14351,2024,0.0,1426.0,0.0
14352,1985,0.0,15400.0,0.0
14352,1996,0.0,14471.0,0.0
14352,2005,0.0,16111.0,0.0
14352,2024,0.0,18094.0,0.0
14353,1985,0.0,7675.0,0.0
14353,1996,0.0,4926.0,0.0
14353,2005,0.0,4759.0,0.0
14353,2024,0.0,5775.0,0.0
14354,1985,0.0,20116.0,0.0
14354,1996,0.0,16439.0,0.0
14354,2005,0.0,17090.0,0.0
14354,2024,0.0,18860.0,0.0
14355,1985,0.0,508.0,0.0
14355,1996,0.0,183.0,0.0
14355,2005,0.0,181.0,0.0
14355,2024,0.0,71.0,0.0
14356,1985,0.0,54192.0,0.0
14356,1996,0.0,26674.0,0.0
14356,2005,0.0,27810.0,0.0
14356,2024,0.0,19264.0,0.0
14357,1985,0.0,5136.0,0.0
14357,1996,0.0,6198.0,0.0
14357,2005,0.0,6235.0,0.0
14357,2024,0.0,15480.0,0.0
14358,1985,0.0,17971.0,0.0
14358,1996,0.0,9381.0,0.0
14358,2005,0.0,12720.0,0.0
14358,2024,0.0,12277.0,0.0
14359,1985,0.0,1735.0,0.0
14359,1996,0.0,364.0,0.0
14359,2005,0.0,272.0,0.0
14359,2024,0.0,244.0,0.0
14360,1985,0.0,1152.0,0.0
14360,1996,0.0,741.0,0.0
14360,2005,0.0,1906.0,0.0
14360,2024,0.0,1275.0,0.0
14361,1985,0.0,3251.0,0.0
14361,1996,0.0,2841.0,0.0
14361,2005,0.0,3918.0,0.0
14361,2024,0.0,2759.0,0.0
14362,1985,0.0,920.0,0.0
14362,1996,0.0,66.0,0.0
14362,2005,0.0,55.0,0.0
14362,2024,0.0,15.0,0.0
14363,1985,0.0,3401.0,0.0
14363,1996,0.0,4078.0,0.0
14363,2005,0.0,3305.0,0.0
14363,2024,0.0,1802.0,0.0
14364,1985,0.0,3834.0,0.0
14364,1996,0.0,1538.0,0.0
14364,2005,0.0,1076.0,0.0
14364,2024,0.0,546.0,0.0
14365,1985,0.0,831.0,0.0
14365,1996,0.0,261.0,0.0
14365,2005,0.0,391.0,0.0
14365,2024,0.0,127.0,0.0
14366,1985,0.0,25920.0,0.0
14366,1996,0.0,17056.0,0.0
14366,2005,0.0,13416.0,0.0
14366,2024,0.0,10490.0,0.0
14367,1985,0.0,7734.0,0.0
14367,1996,0.0,6442.0,0.0
14367,2005,0.0,6688.0,0.0
14367,2024,0.0,4806.0,0.0
14368,1985,0.0,8021.0,0.0
14368,1996,0.0,3574.0,0.0
14368,2005,0.0,3312.0,0.0
14368,2024,0.0,2879.0,0.0
14369,1985,0.0,8107.0,0.0
14369,1996,0.0,4675.0,0.0
14369,2005,0.0,3146.0,0.0
14369,2024,0.0,1916.0,0.0
14370,1985,0.0,18212.0,0.0
14370,1996,0.0,11685.0,0.0
14370,2005,0.0,10566.0,0.0
14370,2024,0.0,10849.0,0.0
14371,1985,0.0,7273.0,0.0
14371,1996,0.0,4629.0,0.0
14371,2005,0.0,3405.0,0.0
14371,2024,0.0,2974.0,0.0
14372,1985,0.0,11056.0,0.0
14372,1996,0.0,7441.0,0.0
14372,2005,0.0,7060.0,0.0
14372,2024,0.0,6143.0,0.0
14373,1985,0.0,11462.0,0.0
14373,1996,0.0,11526.0,0.0
14373,2005,0.0,12154.0,0.0
14373,2024,0.0,10097.0,0.0
14374,1985,0.0,3421.0,0.0
14374,1996,0.0,1917.0,0.0
14374,2005,0.0,3118.0,0.0
14374,2024,0.0,2790.0,0.0
14375,1985,0.0,6067.0,0.0
14375,1996,0.0,3011.0,0.0
14375,2005,0.0,6794.0,0.0
14375,2024,0.0,3186.0,0.0
14376,1985,0.0,1912.0,0.0
14376,1996,0.0,1590.0,0.0
14376,2005,0.0,3230.0,0.0
14376,2024,0.0,2337.0,0.0
14377,1985,0.0,4307.0,0.0
14377,1996,0.0,5617.0,0.0
14377,2005,0.0,5479.0,0.0
14377,2024,0.0,5267.0,0.0
14378,1985,0.0,15770.0,0.0
14378,1996,0.0,9618.0,0.0
14378,2005,0.0,9145.0,0.0
14378,2024,0.0,10647.0,0.0
14379,1985,0.0,8237.0,0.0
14379,1996,0.0,4769.0,0.0
14379,2005,0.0,3962.0,0.0
14379,2024,0.0,1415.0,0.0
14380,1985,0.0,39876.0,0.0
14380,1996,0.0,27905.0,0.0
14380,2005,0.0,18879.0,0.0
14380,2024,0.0,10116.0,0.0
14381,1985,0.0,12257.0,0.0
14381,1996,0.0,7665.0,0.0
14381,2005,0.0,6053.0,0.0
14381,2024,0.0,949.0,0.0
14382,1985,0.0,8138.0,0.0
14382,1996,0.0,5479.0,0.0
14382,2005,0.0,7877.0,0.0
14382,2024,0.0,4711.0,0.0
14383,1985,0.0,16245.0,0.0
14383,1996,0.0,14567.0,0.0
14383,2005,0.0,21747.0,0.0
14383,2024,0.0,24740.0,0.0
14384,1985,0.0,19055.0,0.0
14384,1996,0.0,8696.0,0.0
14384,2005,0.0,3237.0,0.0
14384,2024,0.0,1602.0,0.0
14385,1985,0.0,34656.0,0.0
14385,1996,0.0,26005.0,0.0
14385,2005,0.0,37970.0,0.0
14385,2024,0.0,48833.0,0.0
14386,1985,0.0,2505.0,0.0
14386,1996,0.0,1473.0,0.0
14386,2005,0.0,2360.0,0.0
14386,2024,0.0,2013.0,0.0
14387,1985,0.0,527.0,0.0
14387,1996,0.0,139.0,0.0
14387,2005,0.0,300.0,0.0
14387,2024,0.0,6.0,0.0
14388,1985,0.0,41147.0,0.0
14388,1996,0.0,22804.0,0.0
14388,2005,0.0,14402.0,0.0
14388,2024,0.0,8742.0,0.0
14389,1985,0.0,8313.0,0.0
14389,1996,0.0,5323.0,0.0
14389,2005,0.0,2888.0,0.0
14389,2024,0.0,3718.0,0.0
14390,1985,0.0,9172.0,0.0
14390,1996,0.0,7987.0,0.0
14390,2005,0.0,9351.0,0.0
14390,2024,0.0,9486.0,0.0
14391,1985,0.0,10226.0,0.0
14391,1996,0.0,7399.0,0.0
14391,2005,0.0,10866.0,0.0
14391,2024,0.0,8291.0,0.0
14392,1985,0.0,4664.0,0.0
14392,1996,0.0,2390.0,0.0
14392,2005,0.0,1805.0,0.0
14392,2024,0.0,1125.0,0.0
14393,1985,0.0,9073.0,0.0
14393,1996,0.0,7048.0,0.0
14393,2005,0.0,4436.0,0.0
14393,2024,0.0,6791.0,0.0
14394,1985,0.0,4578.0,0.0
14394,1996,0.0,3762.0,0.0
14394,2005,0.0,3511.0,0.0
14394,2024,0.0,3601.0,0.0
14395,1985,0.0,4129.0,0.0
14395,1996,0.0,2772.0,0.0
14395,2005,0.0,1923.0,0.0
14395,2024,0.0,2630.0,0.0
14396,1985,0.0,2191.0,0.0
14396,1996,0.0,273.0,0.0
14396,2005,0.0,1523.0,0.0
14396,2024,0.0,279.0,0.0
14397,1985,0.0,4196.0,0.0
14397,1996,0.0,1460.0,0.0
14397,2005,0.0,1403.0,0.0
14397,2024,0.0,659.0,0.0
14398,1985,0.0,2291.0,0.0
14398,1996,0.0,2432.0,0.0
14398,2005,0.0,1837.0,0.0
14398,2024,0.0,497.0,0.0
14399,1985,0.0,5014.0,0.0
14399,1996,0.0,6618.0,0.0
14399,2005,0.0,7185.0,0.0
14399,2024,0.0,8486.0,0.0
14400,1985,0.0,4059.0,0.0
14400,1996,0.0,3895.0,0.0
14400,2005,0.0,2797.0,0.0
14400,2024,0.0,3389.0,0.0
14401,1985,0.0,4672.0,0.0
14401,1996,0.0,1962.0,0.0
14401,2005,0.0,2004.0,0.0
14401,2024,0.0,1662.0,0.0
14402,1985,0.0,2957.0,0.0
14402,1996,0.0,1143.0,0.0
14402,2005,0.0,1009.0,0.0
14402,2024,0.0,633.0,0.0
14403,1985,0.0,16426.0,0.0
14403,1996,0.0,24703.0,0.0
14403,2005,0.0,41009.0,0.0
14403,2024,0.0,52180.0,0.0
14404,1985,0.0,1920.0,0.0
14404,1996,0.0,1658.0,0.0
14404,2005,0.0,1761.0,0.0
14404,2024,0.0,265.0,0.0
14405,1985,0.0,10882.0,0.0
14405,1996,0.0,10282.0,0.0
14405,2005,0.0,16276.0,0.0
14405,2024,0.0,18730.0,0.0
14406,1985,0.0,4019.0,0.0
14406,1996,0.0,1820.0,0.0
14406,2005,0.0,2298.0,0.0
14406,2024,0.0,2584.0,0.0
14407,1985,0.0,11438.0,0.0
14407,1996,0.0,7360.0,0.0
14407,2005,0.0,6166.0,0.0
14407,2024,0.0,5319.0,0.0
14408,1985,0.0,14588.0,0.0
14408,1996,0.0,14211.0,0.0
14408,2005,0.0,16157.0,0.0
14408,2024,0.0,17304.0,0.0
14409,1985,0.0,10516.0,0.0
14409,1996,0.0,9239.0,0.0
14409,2005,0.0,8934.0,0.0
14409,2024,0.0,8356.0,0.0
14410,1985,0.0,6478.0,0.0
14410,1996,0.0,2831.0,0.0
14410,2005,0.0,5834.0,0.0
14410,2024,0.0,7500.0,0.0
14411,1985,0.0,2717.0,0.0
